job_title,location,company,reviews,ratings,date,sponsoredby,summary,job_link
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9DU_3E83WXCJwggnBKg-BuXZl4CLsfdG03apqUyIXzX_r5mXM2WUjmdHm8eqLwRBORucacExa2QQSj08oGzjaHGn55TVQCrdNZ0FFafhpdgElVBY3Tm2b-M0TSWJozUv2Napt62F7cqpdVRIZ81008fxBfLYc4mf40oXcyoFq_bM6eY_ZAU-rXk_1rbl0CcmLe_UA7Cl04eq9UP5EzERWT2vUmYQo4G9RBWgGb_jH0K35Ph0TDkyIDfTfUIxWrdOeyIB4wtFLVlVg0mG3srYD3lDRUJj0Sbz9jOaSad4zY9-bAq8OHKob899EpQzoKkY9neua59z_40kTiTTYjLAuLSE7F6WUV84oaqUl1tVkHNvv7xrFBMudPxnYzerkUSKUw=&p=1&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",DocsApp,4,3.5,30+ days ago,,"Get to work with an awesome team of Engineers, Data Scientists and.
Relevant experience in Data Science, Machine Learning, NLP.",https://www.indeed.co.in/rc/clk?jk=ee10d2d8fc1d8c23&fccid=d3dec8a84cfe15cc&vjs=3
Data Scientist,"Bengaluru, Karnataka",Kiwi India,0,0.0,30+ days ago,,"2+ years of experience in Data Science.
Detail-oriented and data driven mindset and aptitude for solving complex, unstructured problems involving…",https://www.indeed.co.in/rc/clk?jk=5a9e2a06c69348ed&fccid=627c2c526003775e&vjs=3
Data Scientist,"Bengaluru, Karnataka",Honeywell,7804,3.8,15 days ago,,"Demonstrated significant examples of data analytics implementation.
Experience with data visualisation tools, such as D3.js, GGplot, etc.",https://www.indeed.co.in/rc/clk?jk=32995816ab17854d&fccid=50208b5bf45ee3b8&vjs=3
"Lead, Data Scientist","Bengaluru, Karnataka",Johnson & Johnson Family of Companies,4648,4.2,3 days ago,,"Identify the source of data, ingestion strategy preprocessing needs and building the ML model / algorithms considering computing power, time and the business…",https://www.indeed.co.in/rc/clk?jk=7cacb2f2f599d236&fccid=0bed8e17bc113980&vjs=3
ITSO - Data Analyst,"Bengaluru, Karnataka",Shell,6888,3.9,2 days ago,,"The role is accountable and responsible to ensure Gather and analyze the consumer service data, Process and analyze Asset and inventory data, Keep the consumer…",https://www.indeed.co.in/rc/clk?jk=f421fc255156c168&fccid=167aa4ca2fe7d8e6&vjs=3
DATA SCIENTIST / MACHINE LEARNING EXPERT,"Bengaluru, Karnataka",Spectrus,0,0.0,7 months ago,,"Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Excellent understanding of Machine learning techniques and…",https://www.indeed.co.in/rc/clk?jk=825fbbe35cb71f31&fccid=921162784471853a&vjs=3
Data Scientist,"Bengaluru, Karnataka",Stylumia,0,0.0,30+ days ago,,"Devise intelligent, scalable software systems that combine human knowledge and observations with machine learning and data.",https://www.indeed.co.in/rc/clk?jk=b2bcb1c4c850be58&fccid=44915bda7cdd2709&vjs=3
Global Tax Automation & Operations | Data Scientist,"Bengaluru, Karnataka",Dell,9793,4.0,3 days ago,,You have professional experience.in one or more of areas of interest in Artificial Intelligence and/or Data Science - predictive modeling and analysis to drive…,https://www.indeed.co.in/rc/clk?jk=80df91f2ad389700&fccid=dd09fe3b43125016&vjs=3
Data Scientist,"Bengaluru, Karnataka",Niramai,0,0.0,30+ days ago,,"We are inviting applications from Data Scientists to work on an exciting health tech projects at NIRAMAI.
(Masters) in computer science, computer engineering,…",https://www.indeed.co.in/rc/clk?jk=556963757ac916b9&fccid=b175e275d9df95e0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Bharat Light & Power,0,0.0,4 months ago,,"Data Extraction from various platforms such as SQL/Big Data Platform/Google CP, Dataset Preparation (creation of base data, aggregation, transformation),…",https://www.indeed.co.in/rc/clk?jk=d07d50d593b799b5&fccid=582fa9cbcecd5085&vjs=3
Channel Analytics - Data Scientist,"Bengaluru, Karnataka",Cisco Careers,5140,4.1,30+ days ago,,"Analyze large sets of data from multiple data sources.
Develop custom data models and algorithms to apply to data sets.
2+ years in data science.",https://www.indeed.co.in/rc/clk?jk=d7869311b93943ef&fccid=dfc44f3b8c44a6db&vjs=3
Data Scientist,"Bengaluru, Karnataka",IBM,27379,3.9,30+ days ago,,"Excellent in Knowledge of data pre-processing steps uploading, creating master data set, extracting right data from external.
Work with large, complex datasets.",https://www.indeed.co.in/rc/clk?jk=1501d1ec13c1489c&fccid=de71a49b535e21cb&vjs=3
Research Data Scientist,"Bengaluru, Karnataka",Analytics Quotient,16,3.6,30+ days ago,,"From data discovery/generation and feature.
Empower the growing AQ community to generate value from existing data.
In-line with AQ’s go-to-market strategy.",https://www.indeed.co.in/rc/clk?jk=95514a814ef543ee&fccid=e5080817b49c7cfb&vjs=3
Data Scientist,"Bengaluru, Karnataka",SprintAI,0,0.0,6 months ago,,"Data Quality, accurateness - analyse, assess.
Solution implementation based advance ML and optimize algorithms.",https://www.indeed.co.in/rc/clk?jk=7fca5f047f5a7b12&fccid=a2d5e1d1d0293618&vjs=3
Data Scientist,"Bengaluru, Karnataka",Clustr,0,0.0,4 months ago,,"Data Scientist will be in-charge of the following stages:
Basic knowledge of Big Data stack:
Accelerate your career in a fast-paced, open, non-hierarchical…",https://www.indeed.co.in/rc/clk?jk=9162f89be255a2cf&fccid=521da15c7b342dd3&vjs=3
Data Analyst,"Bengaluru, Karnataka",Vedantu,3,4.3,3 days ago,,"Good analytical skills and ability to understand business requirement and related metrics, ability to create definitions, ability to slice and dice data.",https://www.indeed.co.in/rc/clk?jk=8e66aefae9a785d6&fccid=646a532807f08670&vjs=3
"Data Analyst, Google Pay","Bengaluru, Karnataka",Google,3248,4.3,7 days ago,,"You will take initiative to help leverage data, identify tactics, and define strategy.
As a Data Analyst, you'll coordinate across functions to dissect business…",https://www.indeed.co.in/rc/clk?jk=d00007b16affddd4&fccid=a5b4499d9e91a5c6&vjs=3
Data Scientist,"Bengaluru, Karnataka",Trell,0,0.0,30+ days ago,,"Understanding of data visualisation concepts and fundamentals.
High proficiency with standard database skills (e.g., SQL), data preparation, cleaning, and…",https://www.indeed.co.in/rc/clk?jk=ec94746a80006996&fccid=daad5ef4471c866f&vjs=3
Data Scientist,"Bengaluru, Karnataka",ScaleIn,0,0.0,9 months ago,,"Implement and support data discovery and predictive analytics models by analyzing business data.
Ability to design the models to work on small to very large…",https://www.indeed.co.in/rc/clk?jk=a75cca98328d591f&fccid=5cecb14a27a07d4e&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUeC8-supth9T6eoLhZjhZr9T7hcIUuKsL1i8iynZZ73Z0w5F7Q_JWUUmioZ7ScC367FGgUv4e5HTLy0IVnL_8WJuQ03N8Z4oA8q2cEgP5IJYNYh6W8E2e8-RZ9ZSExfmkR8H_dyDhTBSaDUCZdrrWsaFg7LmoEG0oduMf4sbudLQ-NbN3uCmSvV_yVx1DdWhHYU2MDVE6oAYvP82dSZWDani7D5IVchr_fvJGgUe8FCJErG0hJ0rGD_ZBsqqc139PbsjfObS2Xk9&p=9&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9DU_3E83WXCJwggnBKg-BuXZl4CLsfdG03apqUyIXzX_r5mXM2WUjmdHm8eqLwRBORucacExa2QQdyWSFRg8zxTBUu256kcfCvlETj_ZsKlhl69JUT3bKMjZ2liSPV9uf8cXJjiZhsvHXMw6p6sD5IeV8tlWBB8zGcuwznpwUpLQdijQke3LqsCDp4nsdDK2BXCDu-XmbFExrtBR4kkJhvzrCzfLBhGVHjkaFzzBwNVoOLdiyl-du-C0YYIBm2nWLq2sUVx0Z0U-1uWPU9RMyCyAZRMg8YJrmBQ3sW-lytu-pGHV9ZKC_7BaNanJvaLa9hOm9FDFAjiLXwN1QpPYJoKfGZxfYWxJVJzIjQIB8olpIiHQRrugvceYMwzUoa3H5Y=&p=10&fvj=0&vjs=3
"Data Scientist, Sr Advisor","Bengaluru, Karnataka",Dell,9793,4.0,3 days ago,,"5+ experience in any data mining, business analytics, data science or data scientist role.
SQL, Data Modeling, Data Warehousing Concept & SDLC Skills.",https://www.indeed.co.in/rc/clk?jk=d52d179d306b308e&fccid=dd09fe3b43125016&vjs=3
Data Scientist,"Bengaluru, Karnataka",Acko,0,0.0,30+ days ago,,"Collaborate with peers, engineers, data scientists and product teams.
3-6 years of experience in data analysis engagements.",https://www.indeed.co.in/rc/clk?jk=164544c4c6c609dc&fccid=7cda5824cc126993&vjs=3
Data Scientist,"Bengaluru, Karnataka",Cumulations Technologies,0,0.0,11 months ago,,"Build models and analyze medical data collected from healthcare devices and apps.
Expose this data to mobile and web apps to build feature set.",https://www.indeed.co.in/rc/clk?jk=e5fd7e309ed23877&fccid=70f275b3b7e5b4a3&vjs=3
Data Scientist,"Bengaluru, Karnataka",Saksoft,17,3.5,30+ days ago,,"We are looking for a Data Scientist who will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even…",https://www.indeed.co.in/rc/clk?jk=ea2b7b7e93ea596b&fccid=b12f24c28767c540&vjs=3
Senior Data Scientist,"Bengaluru, Karnataka",Fuzzy Logix,0,0.0,16 days ago,,"Most of the big data problems are towards being able to predict future outcomes.
Engineering or Master’s Degree in Mathematics, Physics, Statistics or Economics…",https://www.indeed.co.in/rc/clk?jk=e916b50d06518ae2&fccid=f83d180dcaab5e59&vjs=3
Data Scientist,"Bengaluru, Karnataka",Shoppist,0,0.0,9 months ago,,"Our founding team is from IIT Roorkee, and we are looking for a Data scientist to join us in building the most awesome recommendation engine.",https://www.indeed.co.in/rc/clk?jk=d2e14e6d8feadbe1&fccid=4be7575cea69a1ac&vjs=3
VP - Data Scientist,"Bengaluru, Karnataka",PParkE,0,0.0,9 months ago,,"7+ years in Data analysis.
Have good experience in R/Python or other tools.
Having degree background in Statistics/Mathematics/Programming.",https://www.indeed.co.in/rc/clk?jk=6d0620274a45af82&fccid=b81dd385bf57a3f3&vjs=3
Lead Data Scientist,"Bengaluru, Karnataka",ThoughtWorks,70,4.2,4 days ago,,"Has worked in a big data environment before alongside a big data engineering team (and data visualization team, data and business analysts).",https://www.indeed.co.in/rc/clk?jk=a5a0ef31c4a05308&fccid=3c650abdba68c61a&vjs=3
DATA SCIENTIST,"Bengaluru, Karnataka",Inference Labs,0,0.0,30+ days ago,,"Data scientists will be working with a team of technical experts on the development of a scalable, real-time, big data analytics solutions with data…",https://www.indeed.co.in/rc/clk?jk=a391585afb6caf91&fccid=07f7ca87ab21d34c&vjs=3
Data Scientist,"Bengaluru, Karnataka",Jumbotail,0,0.0,9 months ago,,"Lead investigations into multiple streams of product data, analyze behavioral and click through data, and build user behavior models, and data visualization on…",https://www.indeed.co.in/rc/clk?jk=61fc114073273f93&fccid=8d0722d3f1da24df&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUW4PLu4iUjGV5fBvQaG0owJz08PNOn1oAV5C5p6Z5HI_PLlQ19bcTaVQj2FLu7j4t0pBjaYg8PHELIH1KzGpR99r0Of-_BYu6gBfXYSXIaS-EE4Cy1_paTeFsM-NG5bHluarr74uBPfV1_-ZFGKsThu_S3xFeSZmmK-4zC1HxYaizMrYmiBdfGS_dX0i708c12rc8mrcOKXu89H6479nKpHHeX_GqFEZ-EtKVl0ST_1xwzKf2lipfeGKRJ7xWA2jZK2RwQykjrlh&p=10&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9DU_3E83WXCJwggnBKg-BuXZl4CLsfdG03apqUyIXzX_r5mXM2WUjmdHm8eqLwRBORucacExa2QQdkMu3j6TXlOtv3Ow4HsqB36QibLOEIWL6QPtAr_DevElLH_pdSr6aReGeDoeA2A1XMStuM_my0Wap4XQqkNTwrR5U50nCMBZPzccKunE24ZPqUusJ7rnHPBkiPTknaAdVjInHjkNw83LcJ6vcBEDYl9QbO_76vfLNOcKjzTcVqAxEqzVqHKpENdAQPkv2aE6WUdiBLBpmto1hF-iQ2Ve8fdJQNVZ2zqyBp6bCxUiy5MsLJjIcSFTje4rN6AU3mgeQGY1KyXsqIGWB1mVX5gvzOnpbCYoIejFEnPhGWlVXz4hvLjLaq87rU=&p=11&fvj=0&vjs=3
Data Analyst,"Bengaluru, Karnataka",Insnap Technologies,6,3.3,2 days ago,,"Data processing & sample file processing.
B2B, Email appending & Data appending.
We are looking for a passionate certified Data Analyst.",https://www.indeed.co.in/rc/clk?jk=b508e2e50204e36c&fccid=d9350ce4cc7e4b1e&vjs=3
Data Scientist,"Bengaluru, Karnataka",QubeRoot Analytics,0,0.0,30+ days ago,,We are looking for a Data Scientist who will support our product and team with insights gained from analysing company data.,https://www.indeed.co.in/rc/clk?jk=ec6f9029ec3ddf49&fccid=bcfad363aceb4e1a&vjs=3
Scientist - Semantic & Data Modeling,"Bengaluru, Karnataka",XL Catlin,93,4.0,30+ days ago,,"Passion for data and experience working within a data driven organization.
7-9 years of work experience in data modeling, application development, advance data…",https://www.indeed.co.in/rc/clk?jk=0a8eab3693df12ff&fccid=60b8046800e23554&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,30+ days ago,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/rc/clk?jk=4147bbd1b933e16f&fccid=83cbd453678ade10&vjs=3
Data Scientist,"Bengaluru, Karnataka",IQLECT,0,0.0,11 months ago,,"Data mining using state-of-the-art methods.
Extending company’s data with third party sources of information when needed.",https://www.indeed.co.in/rc/clk?jk=e651f2b186b1a127&fccid=fd4ff8f2b71e2ec8&vjs=3
Senior Data Scientist,"Bengaluru, Karnataka",[24]7.ai,7,3.4,12 days ago,,"As a data scientist, you'd be working towards developing cutting edge products and solutions that are based on state of the art machine learning algorithms.",https://www.indeed.co.in/rc/clk?jk=620c1f1862873a8a&fccid=8dd694db65727106&vjs=3
Data Scientist,"Bengaluru, Karnataka",Germane Analytics Pvt Ltd,0,0.0,11 months ago,,"To manipulate data and draw insights from large data sets.
Develop custom data models and algorithms to apply to data sets.
C, C++, Java, JavaScript, etc.",https://www.indeed.co.in/rc/clk?jk=60b5f662d0ea895d&fccid=412dfef27b3dfc94&vjs=3
Data Scientist,"Bengaluru, Karnataka",QuEST Global,321,3.4,30+ days ago,,"Data Visualization experience on Matplotlib, Searborn, Boek ….
Has a masters in Mathematics and statistics with at least 2-3 years’ experience.",https://www.indeed.co.in/rc/clk?jk=a67c939e7e8f1e37&fccid=8d4772272a96f375&vjs=3
DATA SCIENTIST,"Bengaluru, Karnataka",Melstar Information Technologies Limited,19,4.1,9 months ago,,"Ability to tell a clear, concise, actionable story with data.
Understanding of Big Data Technologies like Map Reduce and Hadoop.",https://www.indeed.co.in/rc/clk?jk=7215506de62d661f&fccid=ac242f22943b4931&vjs=3
Data Analyst,"Bengaluru, Karnataka",Xcellent Solution,0,0.0,30+ days ago,,"Data Analytics / Senior Data Analytics ( Immediate Joiners).
Analyze digital data across web/mobile/social channels.
This opening is for immediate Joiners.",https://www.indeed.co.in/company/Xcellent-Solution/jobs/Data-Analyst-5199a6b20f967ccd?fccid=f940a0faeac9c229&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUX1uUr80gmU364pfHjt6soysa3OVnkyscJgO2Q0b9KPjTlwKdcj2Da1HUBRoWYil0_W8dExhwacGW3m0dRwgOG-xrPSt8HvLK8tCQfyGz3Epz3jXvtBbL2MLopgDuUOM-7FhLDIGdP5c5p1X8L6KoE8gDviDftT9zGCx2jpKAzW5uf-WeBc-qBgAqvj8gn6X3MhKrYoRPCErPW9APVopvgzqWeFaxm8ZLAHms1eMGzUg5EJLPwbnf9tnZJrk6assDCBd3tShvWdf&p=10&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9DU_3E83WXCJwggnBKg-BuXZl4CLsfdG03apqUyIXzX_r5mXM2WUjmdHm8eqLwRBORucacExa2QQT1FvEujUouL2NfEUaUiAN1TOFReOfcPVpudlQCJqpq2a-h-AvvWwc1RPJ4kX4PSCpWs-W4X9tEMVf4YwRcTCaxruRNJoWcjF5njisXc3Qk58Y74mkPJkIXQvNdQ8X4Xh17PSdQ12G47dG33USnO7I0GebC-8Pgw1HkU-wet71Ef1zKMVgeoLv4ob2xbkSYCeHaSv0lM-4HQNC3BtzKPJHZQdqYXoueSMofxIX1XpySRN9h-xbiczgj57MtB5vrq5QQyFJoThuinh2RC9R0yzLfj8q150QXTRTxLQDTUhL-5M9OIK7oTJXGUon6v91fFLJNwhqRD86gU&p=11&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9DU_3E83WXCJwggnBKg-BuXZl4CLsfdG03apqUyIXzX_r5mXM2WUjmdHm8eqLwRBORucacExa2QQdZHA0YdybI1iJgM4MPFC8uA_rRFv0vG_onlyaxXKGrIFoYQXi3XhxRkmKd7iuqT5Mo74nrH58mB-teFf2oM8jKatT_xpDNRkNu9wLjoo36xVTF-ZvqkHXxmyriUwwiuCAN1LMUzpGAgtJnnKuVX3qelddvWZNuScOZkQZj90cwfLqFIsEAeFhQXkehXeIGT5efrX24pKYzL1Ro889qmFO5ld644Z_Y5-U_f9133ncai1tbqeGbWkceMYJbU5Y9wgZvucEhmxx-dNNpr21GjEX8HtccUp-pti2ohAbHlm8zMRyLEoKQD2svfRj93AzsbwANk_V1bQ3O0&p=0&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUQ01BdI-S-_zeG93H_63ErKH4cJGibkuk-BCF5_41cTWjocnu9UYQQDFmaAZ5rKWpZ21_7MppfPgvpvlgYTDnGbBWKAMFzP8f8Wwt8otZ2L7NQ6-Kzbrt9uLNeUKCqIpEtuejEJulg7cm8CKDCQkdLjSBLAjkzbfs0L1YsSeW8VT-kgahqWkOzYpF1UBkVZ7j8lRimfbqQT2R7duJUqHUGJXS1bNzKvtcsW4UhgKmxDkPvD5lpMqHSX8bX0fh898HbThD_9yKBIK&p=1&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",TALCHEMIST,0,0.0,30+ days ago,,"The senior data scientist will be part of cross diciplinary data science team working on software development projects, typically involving large, complex data…",https://www.indeed.co.in/rc/clk?jk=da07d452e9fd065e&fccid=31007564b1de76b5&vjs=3
Data Scientist,"Bengaluru, Karnataka",Noodle.ai,0,0.0,9 months ago,,"As a Data Scientist at Noodle.ai, you will collaborate with our Enterprise Services team,Software Engineers, Designers, and industry-specific experts from our…",https://www.indeed.co.in/rc/clk?jk=3be6adc8f2676186&fccid=7f8a3848ff617b22&vjs=3
Data Analyst,"Bengaluru, Karnataka",Mary consultancy services,0,0.0,11 days ago,,"Need to Count vehicles manually from the videos provided.
He/She should work on daily tasks and should able to complete by end of the day.",https://www.indeed.co.in/company/Mary-consultancy-services/jobs/Data-Analyst-2cbf8e4587545eeb?fccid=680f328af29c0879&vjs=3
Principal Data Scientist Telematics,"Bengaluru, Karnataka",Xpheno,0,0.0,30+ days ago,,"Partner with data engineers and vendor partners in building data analytics systems.
Develop KPIs generated from telematics sensor data through machine learning…",https://www.indeed.co.in/rc/clk?jk=219730e368ca9d11&fccid=db03645b64fe84d5&vjs=3
People Data Scientist,"Bengaluru, Karnataka",Flipkart,632,4.1,30+ days ago,,"This is a full time, data scientist individual contributor position with People Analytics team based out of Bangalore.",https://www.indeed.co.in/rc/clk?jk=f24e6d76ca832ff0&fccid=c8e55b1b92c9854c&vjs=3
Staff Data Scientist,"Bengaluru, Karnataka",Walmart,192007,3.5,8 days ago,,"Experience in leading Junior Data Scientists on approach and results.
As a Staff Data Scientist for Walmart Labs, you’ll have the opportunity to.",https://www.indeed.co.in/rc/clk?jk=9ddd424af12c1db4&fccid=822bc5d9a49270ea&vjs=3
Research Scientist - Biosciences,"Bengaluru, Karnataka",Siemens AG,9445,4.0,12 days ago,,"Collect, analyze, and interpret data;
Experience with design of experiments, statistical and data analysis software is a plus.
What else do I need to know?",https://www.indeed.co.in/rc/clk?jk=4d1f768bd9fcc439&fccid=3b89b9ec324f96c8&vjs=3
Data Scientist / Analyst,"Bengaluru, Karnataka",Mate Labs,0,0.0,30+ days ago,,Mate Labs is looking for a kick-ass and enthusiastic Data Scientist / Analyst who has a really good understanding of machine learning and deep learning.,https://www.indeed.co.in/rc/clk?jk=6fcd9107270001d7&fccid=37ad0b906fdecc48&vjs=3
